X,Y,y3_hhid,lat_mod,lon_mod,DN,Label,Description 
32.97354,-3.31978,3139-001,-3.31978,32.97354,103,hi-lo,"High agricultural potential, Low market access"
32.97354,-3.31978,3140-001,-3.31978,32.97354,103,hi-lo,"High agricultural potential, Low market access"
32.97354,-3.31978,3141-001,-3.31978,32.97354,103,hi-lo,"High agricultural potential, Low market access"
32.97354,-3.31978,3142-001,-3.31978,32.97354,103,hi-lo,"High agricultural potential, Low market access"
32.97354,-3.31978,3142-005,-3.31978,32.97354,103,hi-lo,"High agricultural potential, Low market access"
32.97354,-3.31978,3143-001,-3.31978,32.97354,103,hi-lo,"High agricultural potential, Low market access"
32.46731,-2.69554,3144-104,-2.69554,32.46731,103,hi-lo,"High agricultural potential, Low market access"
32.28878,-2.48844,3154-004,-2.48844,32.28878,103,hi-lo,"High agricultural potential, Low market access"
31.72534,-2.37315,3159-009,-2.37315,31.72534,103,hi-lo,"High agricultural potential, Low market access"
31.3704,-3.38927,3172-001,-3.38927,31.3704,103,hi-lo,"High agricultural potential, Low market access"
31.78534,-3.14893,3176-006,-3.14893,31.78534,103,hi-lo,"High agricultural potential, Low market access"
34.11139,-2.88774,3177-014,-2.88774,34.11139,103,hi-lo,"High agricultural potential, Low market access"
31.91151,-3.0695,3180-006,-3.0695,31.91151,103,hi-lo,"High agricultural potential, Low market access"
31.7186,-2.6373,3184-003,-2.6373,31.7186,103,hi-lo,"High agricultural potential, Low market access"
31.94467,-3.05207,3188-001,-3.05207,31.94467,103,hi-lo,"High agricultural potential, Low market access"
33.40637,-2.90412,3189-001,-2.90412,33.40637,103,hi-lo,"High agricultural potential, Low market access"
31.76961,-5.23119,3190-104,-5.23119,31.76961,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3222-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3223-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3224-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3224-002,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3225-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3226-002,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3226-009,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3227-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3228-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3228-002,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3228-006,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3229-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3230-001,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.35497,-1.32478,3230-002,-1.32478,34.35497,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3231-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3232-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3233-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3234-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3235-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3236-002,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3237-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3238-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.25982,-1.70651,3239-001,-1.70651,34.25982,103,hi-lo,"High agricultural potential, Low market access"
34.21694,-1.70473,3241-006,-1.70473,34.21694,103,hi-lo,"High agricultural potential, Low market access"
34.44955,-1.98121,3269-001,-1.98121,34.44955,103,hi-lo,"High agricultural potential, Low market access"
34.29152,-1.70558,3273-002,-1.70558,34.29152,103,hi-lo,"High agricultural potential, Low market access"
32.75506,-3.48774,3283-001,-3.48774,32.75506,103,hi-lo,"High agricultural potential, Low market access"
36.02268,-8.65626,3286-005,-8.65626,36.02268,103,hi-lo,"High agricultural potential, Low market access"
35.51016,-4.63189,3296-001,-4.63189,35.51016,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3297-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3298-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3299-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3300-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3301-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3302-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3303-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3304-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3305-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.32476,-4.22553,3306-001,-4.22553,35.32476,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3307-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3308-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3308-003,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3309-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3310-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3311-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.24362,-4.49794,3311-003,-4.49794,35.24362,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3311-101,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3312-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3313-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.23749,-4.50738,3314-001,-4.50738,35.23749,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3315-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.16634,-4.36355,3315-012,-4.36355,35.16634,103,hi-lo,"High agricultural potential, Low market access"
36.25535,-5.60205,3316-001,-5.60205,36.25535,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3316-003,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.18432,-3.95625,3318-001,-3.95625,35.18432,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3319-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3319-006,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3320-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3321-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3322-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3323-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
35.25405,-4.05436,3324-001,-4.05436,35.25405,103,hi-lo,"High agricultural potential, Low market access"
37.74251,-5.63171,3324-002,-5.63171,37.74251,103,hi-lo,"High agricultural potential, Low market access"
37.1975,-4.5553,3336-006,-4.5553,37.1975,103,hi-lo,"High agricultural potential, Low market access"
36.909,-3.62023,3340-106,-3.62023,36.909,103,hi-lo,"High agricultural potential, Low market access"
36.4478,-4.10196,3363-001,-4.10196,36.4478,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3372-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3372-007,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3373-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3373-008,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3374-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3375-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3376-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
37.5446,-5.50532,3376-009,-5.50532,37.5446,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3377-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3378-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
36.31279,-5.47915,3379-001,-5.47915,36.31279,103,hi-lo,"High agricultural potential, Low market access"
33.35374,-4.38442,3462-001,-4.38442,33.35374,103,hi-lo,"High agricultural potential, Low market access"
39.79669,-5.02192,3586-010,-5.02192,39.79669,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3805-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3806-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3807-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3808-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3809-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3810-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3811-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3812-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3812-003,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.83066,-5.01132,3813-001,-5.01132,39.83066,103,hi-lo,"High agricultural potential, Low market access"
39.25198,-6.86089,42804,-6.86089,39.25198,200,Unsuit,Unsuitable for agriculture
38.74213,-6.71165,0025-001,-6.71165,38.74213,200,Unsuit,Unsuitable for agriculture
39.20454,-6.81973,0034-003,-6.81973,39.20454,200,Unsuit,Unsuitable for agriculture
39.28053,-6.85412,0043-002,-6.85412,39.28053,200,Unsuit,Unsuitable for agriculture
35.76267,-6.14513,0060-001,-6.14513,35.76267,200,Unsuit,Unsuitable for agriculture
35.75364,-6.12772,0091-102,-6.12772,35.75364,200,Unsuit,Unsuitable for agriculture
37.5755,-6.20127,0092-001,-6.20127,37.5755,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0121-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0122-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0123-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0124-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0125-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0126-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0127-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0128-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.89004,-3.35091,0129-001,-3.35091,36.89004,200,Unsuit,Unsuitable for agriculture
36.75015,-3.35942,0129-003,-3.35942,36.75015,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0139-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0141-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.68391,-3.36891,0141-007,-3.36891,36.68391,200,Unsuit,Unsuitable for agriculture
36.85381,-3.36587,0142-001,-3.36587,36.85381,200,Unsuit,Unsuitable for agriculture
36.88771,-3.37392,0142-003,-3.37392,36.88771,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0143-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0144-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0145-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0146-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0147-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.64163,-3.41634,0148-001,-3.41634,36.64163,200,Unsuit,Unsuitable for agriculture
36.70207,-3.48032,0149-001,-3.48032,36.70207,200,Unsuit,Unsuitable for agriculture
36.70207,-3.48032,0150-001,-3.48032,36.70207,200,Unsuit,Unsuitable for agriculture
36.70207,-3.48032,0152-001,-3.48032,36.70207,200,Unsuit,Unsuitable for agriculture
36.70207,-3.48032,0154-001,-3.48032,36.70207,200,Unsuit,Unsuitable for agriculture
36.70207,-3.48032,0154-003,-3.48032,36.70207,200,Unsuit,Unsuitable for agriculture
36.70207,-3.48032,0156-001,-3.48032,36.70207,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0157-001,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0157-005,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0159-001,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0160-001,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0161-002,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0162-001,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0163-001,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.68608,-3.37513,0164-001,-3.37513,36.68608,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0165-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0166-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
37.68014,-6.79591,0167-001,-6.79591,37.68014,200,Unsuit,Unsuitable for agriculture
32.78689,-5.03142,0167-002,-5.03142,32.78689,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0168-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0168-004,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0169-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0170-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0171-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.65679,-3.38642,0172-001,-3.38642,36.65679,200,Unsuit,Unsuitable for agriculture
36.67036,-3.37486,0173-001,-3.37486,36.67036,200,Unsuit,Unsuitable for agriculture
37.27625,-3.30111,0175-001,-3.30111,37.27625,200,Unsuit,Unsuitable for agriculture
36.67036,-3.37486,0176-001,-3.37486,36.67036,200,Unsuit,Unsuitable for agriculture
36.67036,-3.37486,0178-001,-3.37486,36.67036,200,Unsuit,Unsuitable for agriculture
36.67036,-3.37486,0179-001,-3.37486,36.67036,200,Unsuit,Unsuitable for agriculture
36.67036,-3.37486,0180-001,-3.37486,36.67036,200,Unsuit,Unsuitable for agriculture
36.67036,-3.37486,0181-001,-3.37486,36.67036,200,Unsuit,Unsuitable for agriculture
36.67618,-3.39326,0182-002,-3.39326,36.67618,200,Unsuit,Unsuitable for agriculture
36.66064,-3.40048,0185-002,-3.40048,36.66064,200,Unsuit,Unsuitable for agriculture
35.64642,-3.33092,0187-004,-3.33092,35.64642,200,Unsuit,Unsuitable for agriculture
36.69012,-3.38798,0187-006,-3.38798,36.69012,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0215-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
39.11716,-6.78535,0215-003,-6.78535,39.11716,200,Unsuit,Unsuitable for agriculture
39.23531,-6.78101,0215-004,-6.78101,39.23531,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0216-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0217-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0218-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0219-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0220-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0221-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0222-001,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
36.70918,-3.34938,0222-003,-3.34938,36.70918,200,Unsuit,Unsuitable for agriculture
37.61538,-3.19666,0222-004,-3.19666,37.61538,200,Unsuit,Unsuitable for agriculture
39.13541,-6.81766,0227-001,-6.81766,39.13541,200,Unsuit,Unsuitable for agriculture
38.99239,-6.79675,0243-003,-6.79675,38.99239,200,Unsuit,Unsuitable for agriculture
36.66046,-3.39208,0246-004,-3.39208,36.66046,200,Unsuit,Unsuitable for agriculture
36.62849,-3.34443,0267-005,-3.34443,36.62849,200,Unsuit,Unsuitable for agriculture
39.26655,-6.8346,0270-008,-6.8346,39.26655,200,Unsuit,Unsuitable for agriculture
39.21708,-6.82317,0270-009,-6.82317,39.21708,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0277-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0278-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
39.09316,-6.78196,0278-002,-6.78196,39.09316,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0279-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0280-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0282-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0283-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.37728,-3.34439,0283-003,-3.34439,37.37728,200,Unsuit,Unsuitable for agriculture
36.68481,-3.40459,0284-001,-3.40459,36.68481,200,Unsuit,Unsuitable for agriculture
36.69573,-3.37769,0284-002,-3.37769,36.69573,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0285-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.57699,-3.26311,0286-001,-3.26311,37.57699,200,Unsuit,Unsuitable for agriculture
37.6354,-6.86437,0287-001,-6.86437,37.6354,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0288-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0289-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0290-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0291-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0292-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0293-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0294-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.38288,-3.33002,0295-001,-3.33002,37.38288,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0296-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0298-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
39.15321,-6.87873,0299-001,-6.87873,39.15321,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0300-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0301-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0302-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0303-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0304-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0305-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.47369,-3.30996,0306-001,-3.30996,37.47369,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0307-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0308-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
39.12425,-6.6294,0308-002,-6.6294,39.12425,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0309-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0310-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0311-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0312-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0313-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
32.94612,-2.54013,0313-003,-2.54013,32.94612,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0314-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.18751,-3.20541,0315-001,-3.20541,37.18751,200,Unsuit,Unsuitable for agriculture
37.33293,-3.37977,0318-001,-3.37977,37.33293,200,Unsuit,Unsuitable for agriculture
39.24286,-6.78489,0339-010,-6.78489,39.24286,200,Unsuit,Unsuitable for agriculture
39.22944,-6.83054,0344-003,-6.83054,39.22944,200,Unsuit,Unsuitable for agriculture
36.74622,-3.42867,0348-001,-3.42867,36.74622,200,Unsuit,Unsuitable for agriculture
37.34702,-3.37557,0352-010,-3.37557,37.34702,200,Unsuit,Unsuitable for agriculture
39.22784,-6.94997,0361-001,-6.94997,39.22784,200,Unsuit,Unsuitable for agriculture
39.24919,-6.79395,0382-001,-6.79395,39.24919,200,Unsuit,Unsuitable for agriculture
39.24302,-6.81348,0392-001,-6.81348,39.24302,200,Unsuit,Unsuitable for agriculture
38.77062,-5.19447,0403-002,-5.19447,38.77062,200,Unsuit,Unsuitable for agriculture
39.27444,-6.83598,0405-004,-6.83598,39.27444,200,Unsuit,Unsuitable for agriculture
39.23463,-6.81596,0406-003,-6.81596,39.23463,200,Unsuit,Unsuitable for agriculture
39.05648,-5.02746,0408-002,-5.02746,39.05648,200,Unsuit,Unsuitable for agriculture
38.90713,-6.44905,0413-003,-6.44905,38.90713,200,Unsuit,Unsuitable for agriculture
32.80572,-9.28352,0414-005,-9.28352,32.80572,200,Unsuit,Unsuitable for agriculture
33.78866,-1.53069,0415-001,-1.53069,33.78866,200,Unsuit,Unsuitable for agriculture
38.76525,-5.22701,0435-002,-5.22701,38.76525,200,Unsuit,Unsuitable for agriculture
39.19616,-6.85612,0439-001,-6.85612,39.19616,200,Unsuit,Unsuitable for agriculture
39.26088,-6.86818,0451-001,-6.86818,39.26088,200,Unsuit,Unsuitable for agriculture
37.63474,-6.84341,0492-001,-6.84341,37.63474,200,Unsuit,Unsuitable for agriculture
39.27683,-6.9436,0496-103,-6.9436,39.27683,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0497-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0498-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0499-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0500-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0501-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0502-002,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0504-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
36.66838,-8.13215,0506-001,-8.13215,36.66838,200,Unsuit,Unsuitable for agriculture
39.23894,-6.81095,0518-001,-6.81095,39.23894,200,Unsuit,Unsuitable for agriculture
36.97933,-7.68611,0529-104,-7.68611,36.97933,200,Unsuit,Unsuitable for agriculture
37.65082,-6.75808,0534-001,-6.75808,37.65082,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0535-001,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0535-002,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0536-001,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0537-001,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0538-001,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
32.79325,-5.02673,0539-001,-5.02673,32.79325,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0540-001,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0541-001,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.60801,-6.9078,0542-001,-6.9078,37.60801,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0542-003,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.66124,-6.82198,0542-004,-6.82198,37.66124,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0543-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0544-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0545-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0546-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0547-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0548-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0549-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.59038,-6.87541,0551-001,-6.87541,37.59038,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0552-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0552-002,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0553-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0554-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0555-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0556-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0557-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0557-003,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0557-004,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64569,-6.80069,0558-001,-6.80069,37.64569,200,Unsuit,Unsuitable for agriculture
37.64137,-6.13494,0559-004,-6.13494,37.64137,200,Unsuit,Unsuitable for agriculture
